speaker_age,birth_year,Name,VoxCeleb_ID,video_id
50.0,1962.0,Gilby_Clarke,id03090,6FvtmIbrfv4
75.0,1939.0,Margaret_Atwood,id05573,aB8SPQn2D48
25.0,1991.0,Eden_Hazard,id02355,J1Z_8CdT3-Q
55.0,1959.0,Anne_Hidalgo,id00650,IsNOWhnPhis
32.0,1982.0,Ricky_Walden,id07371,oKHITpVp0CA
32.0,1983.0,Clint_Dempsey,id01750,T1luHkUuFXQ
30.0,1985.0,Camille_Lacourt,id01325,SRxIyZwZl8c
36.0,1977.0,Adam_Darski,id00049,S_EHTUF-mQY
63.0,1949.0,Yue-Sai_Kan,id09116,2pGp9wCgMyc
46.0,1970.0,"Richard_Speight,_Jr.",id07343,8j0In9zU7fo
67.0,1943.0,Gesine_Schwan,id03059,8VdCrJzuODo
32.0,1981.0,Jelena_Jensen,id03962,L9SJkiC21rY
54.0,1956.0,Sugar_Ray_Leonard,id08294,D-5OEtL4p1A
25.0,1989.0,Jessica_Mauboy,id04047,ecbGX99VHVc
45.0,1970.0,Stéphane_Plaza,id08290,FUQYMyA2v2M
49.0,1962.0,Brix_Smith,id01238,NLbgIOexe3A
43.0,1970.0,Kelly_Ripa,id04704,CrLcdjkuECs
60.0,1957.0,Nitin_Gadkari,id06586,PY5pYYufRkg
28.0,1981.0,Van_Hansis,id08803,n-nbR9LlPB0
48.0,1964.0,Deirdre_Bolton,id02105,yZ_Q-seqeYE
26.0,1988.0,Boban_Marjanović,id01115,WOJp0u8TfXc
30.0,1980.0,Mikey_Way,id06124,RYNjlukYyeY
62.0,1954.0,Harvey_Fierstein,id03360,cnZxSjXE99c
38.0,1974.0,apl.de.ap,id09214,_xMki02PIHs
34.0,1982.0,Samia_Ghadie,id07736,_pJVHPjnnB0
50.0,1960.0,Yves_Leterme,id09144,Hgxcovw7tdA
22.0,1991.0,Tyler_Posey,id08728,CYE7KHTpp-4
62.0,1954.0,Joe_Maddon,id04162,VUI7_BIQB_c
32.0,1981.0,Kimberley_Walsh,id04821,bxLM02Nzc4U
44.0,1971.0,Anthony_Foxx,id00691,HEaSm5AgL6E
28.0,1986.0,Ireen_Wüst,id03592,kDEoc805Zqo
51.0,1961.0,Tracie_Bennett,id08679,a7S0fJRcWzQ
47.0,1963.0,Alexandra_Paul,id00289,XcOJC1wH-TU
70.0,1945.0,Lemmy,id05100,zr-UegUnOqY
26.0,1986.0,Rob_Kearney,id07399,hs5ZyFtl4g8
39.0,1974.0,Kledi_Kadiu,id04857,iW5XejsbeIY
54.0,1958.0,Siân_Lloyd,id08113,5carRoB9xes
53.0,1959.0,Tomislav_Karamarko,id08623,FlWkbxTJO9Y
35.0,1978.0,Omar_Sy,id06683,48nsmkujEHU
76.0,1938.0,Klaus_Töpfer,id04855,mFEcMJjqRgs
39.0,1978.0,CM_Punk,id01298,Jw_AIOueOoY
51.0,1962.0,Štefan_Füle,id09269,0CXXxN6fLTI
30.0,1986.0,Jessica_Stroup,id04054,GNq9iu9cXEc
28.0,1982.0,Minna_Kauppi,id06155,oNXkgPdpu3M
28.0,1987.0,Shelley_Hennig,id08012,JJagh8u9PAg
60.0,1952.0,Debbie_Ryan,id02086,Xhe9-sdMeuM
66.0,1947.0,Walt_Mossberg,id08973,7FyXJQ31Cvk
40.0,1973.0,Ryan_Giggs,id07640,ts45vIptvwo
22.0,1988.0,Venus_Raj,id08839,x-qGBY1hmrE
26.0,1989.0,Jakub_Voráček,id03741,n2uAOAFAG8g
69.0,1946.0,Erkki_Tuomioja,id02607,EQssUrkQBz0
34.0,1980.0,Diego_Lugano,id02197,6TG6fYE4yVE
31.0,1982.0,Prithviraj_Sukumaran,id07077,yiHc7jeZVXQ
71.0,1946.0,Carmine_Appice,id01402,zXMwTtPKkmU
54.0,1960.0,Brenda_Strong,id01187,fJpPkNkButQ
46.0,1966.0,Tamlyn_Tomita,id08397,Q49Fj-X8I2w
46.0,1968.0,Sofie_Gråbøl,id08130,orjPTXbbx_4
33.0,1983.0,Darren_Sammy,id01995,wl96bGs-eCo
18.0,1989.0,Débora_Lyra,id02327,a_jcMGjGbkE
48.0,1960.0,Deborah_Voigt,id02093,459-Ykif1uk
74.0,1936.0,Ken_Loach,id04716,LbZmOn5pzwg
56.0,1960.0,Mark_Rylance,id05696,PU-BSKDzjgc
49.0,1968.0,Van_Jones,id08804,XVJB2meWQJY
64.0,1949.0,Gérard_Mestrallet,id03274,_fX5ySqH1JM
43.0,1965.0,Maura_Tierney,id05847,cOuEV6vdIOo
35.0,1981.0,Mélanie_Thierry,id06299,kQ6UnpxJZz0
37.0,1976.0,Audrey_Tautou,id00826,GwqbAE6ir1w
47.0,1965.0,Jon_Cryer,id04254,XYlGJamWAlM
28.0,1982.0,Kristen_Renton,id04897,pkGcUyPGSoQ
46.0,1965.0,Steve_Coogan,id08243,G0GiwGvFjuE
31.0,1982.0,Luke_Varney,id05352,kJ3DWM4-HAc
78.0,1937.0,Jackie_Collins,id03696,Ckc7toWnhTM
59.0,1953.0,Thomas_Bach,id08520,r04dDgwhe8s
57.0,1957.0,Dubravka_Šuica,id02304,JXk2eN2Mf5I
67.0,1950.0,Carlo_Verdone,id01369,_1Bt5cANQ5o
45.0,1969.0,Fabien_Galthié,id02702,hNjJMjmsZf0
48.0,1965.0,Désirée_Nosbusch,id02331,4Wo8MzS-9yo
50.0,1964.0,Natascha_Ochsenknecht,id06392,fvp2JxG7q1c
68.0,1946.0,Krister_Henriksson,id04898,W-Lc8hv7qzM
60.0,1953.0,Alex_Gibney,id00258,P3tgk4gy5Lk
37.0,1979.0,Stephen_Kramer_Glickman,id08231,L20SKWyaSa4
33.0,1982.0,Hayley_Atwell,id03371,qBZA2MXji5Q
22.0,1991.0,Max_Chilton,id05869,BdWXyybyFRk
29.0,1980.0,Brad_Gushue,id01156,ULRf2FN7_w4
48.0,1968.0,Jürgen_Vogel,id04512,Z-tjpSl71-U
36.0,1979.0,Will_Young,id09008,ihPQFNy3qjE
